c5_color,c5_color_error,c5_s1,c5_s1_error,c5_s2,c5_s2_error,c5_s3,c5_s3_error,c5_luminosity,c5_luminosity_error,c5_reference_time_error,c5_predicted_redshift,c5_predicted_redshift_error,c5_amplitude,unit,epoch
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.206132004772577,0.1961982,19.921162,0.28073084,0.2571783,137.73726,4022,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.728558176436472,0.31866586,19.921122,0.28073123,0.2571784,88.71984,4029,E1
-0.009357914,0.15779677,0.007215852,0.9967171,0.00062806904,0.991915,-0.012776261,0.9945958,-24.601204319441166,0.035586823,19.921204,0.28073034,0.25717697,3141.1074,4030,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.854596207653437,0.20003629,19.921162,0.28073084,0.2571783,250.28635,4041,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.33927577907786,0.07779803,19.921179,0.28072992,0.25717777,391.12207,4049,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.20596164638743,0.20772332,19.921179,0.28072992,0.25717777,137.71683,4053,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.633144797632546,0.16239846,19.921179,0.28072992,0.25717777,204.10796,4055,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.42020267421946,0.15755577,19.921179,0.28072992,0.25717777,167.75801,4068,E1
-0.009358053,0.15779641,0.0072219763,0.99671805,0.0006322339,0.9919155,-0.012778496,0.9945969,-24.016202527778148,0.044827595,19.921167,0.28072897,0.2571763,1832.681,4073,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.975517691919656,0.08057804,19.921179,0.28072992,0.25717777,702.76337,4080,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.286633127608347,0.30040205,19.921122,0.28073123,0.2571784,59.0542,4082,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.6926184397091,0.21976411,19.921162,0.28073084,0.2571783,215.59883,4091,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-22.29091174415246,0.26253054,19.921162,0.28073084,0.2571783,374.07947,4093,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-22.04192836097375,0.21213946,19.921162,0.28073084,0.2571783,297.41986,4095,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.461492957422585,0.16184756,19.921179,0.28072992,0.25717777,174.26071,4099,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.692787589380593,0.22458978,19.921179,0.28072992,0.25717777,541.6483,4100,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-22.263521384328307,0.110606775,19.921154,0.28073055,0.25717756,364.76157,4116,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.780322144543085,0.24619514,19.921162,0.28073084,0.2571783,93.05245,4121,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-22.124810288463983,0.16681093,19.921162,0.28073084,0.2571783,321.01346,4141,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.259652207409296,0.27446622,19.921162,0.28073084,0.2571783,144.697,4144,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.9443458932136,0.20823833,19.921179,0.28072992,0.25717777,271.8571,4147,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.3795138101925,0.2830668,19.921162,0.28073084,0.2571783,161.58609,4148,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.534794443526316,0.21762487,19.921122,0.28073123,0.2571784,186.42998,4151,E1
-0.009358223,0.1577968,0.007210834,0.99671775,0.00063005835,0.9919171,-0.012777099,0.9945925,-25.30096915081043,0.038156733,19.92119,0.28073213,0.25717825,5983.871,4157,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.872660697556654,0.16759261,19.9212,0.28073105,0.25717875,254.48488,4172,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.86597735694543,0.22686684,19.921162,0.28073084,0.2571783,100.69086,4175,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.86710268364064,0.17442915,19.9212,0.28073105,0.25717875,253.18593,4179,E1
-0.00935836,0.15779701,0.007217305,0.99671364,0.0006319806,0.99191403,-0.012773806,0.99459213,-23.86355033335589,0.044961885,19.921112,0.28073183,0.25717837,1592.2642,4181,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.144302957930613,0.25495988,19.921122,0.28073123,0.2571784,130.11247,4182,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.294838370630593,0.11873448,19.921179,0.28072992,0.25717777,375.4375,4184,E1
-0.009357568,0.15779656,0.0072209444,0.9967181,0.00063403696,0.9919145,-0.0127789695,0.9945979,-25.32835326054544,0.047215853,19.921143,0.28072914,0.25717655,6136.86,4186,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.835327567407937,0.19032702,19.921179,0.28072992,0.25717777,245.88557,4194,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.06343120510325,0.06690956,19.921179,0.28072992,0.25717777,303.37158,4196,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.220728339502664,0.19704692,19.921179,0.28072992,0.25717777,139.60258,4197,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.56679576809153,0.1375333,19.921179,0.28072992,0.25717777,192.00871,4206,E1
-0.009358196,0.157797,0.0072253738,0.9967196,0.00063219666,0.99191266,-0.012775512,0.9945953,-23.11961277909981,0.052894965,19.921175,0.2807302,0.2571779,802.5027,4212,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.428558768579812,0.1808807,19.921179,0.28072992,0.25717777,424.6451,4218,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.085569800684304,0.09411359,19.921179,0.28072992,0.25717777,309.62094,4224,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.140515388108412,0.17150971,19.9212,0.28073105,0.25717875,129.65958,4231,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.36899990017161,0.22605854,19.921179,0.28072992,0.25717777,401.97745,4242,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.27749736121789,0.2682886,19.921162,0.28073084,0.2571783,147.09483,4245,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.652328910181375,0.13122725,19.921179,0.28072992,0.25717777,207.74667,4247,E1
-0.00935839,0.15779707,0.0072192643,0.9967201,0.0006445646,0.99191403,-0.012782751,0.9945851,-26.125094772077432,0.026495406,19.921217,0.28073162,0.25717825,12783.045,4257,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.299353235640574,0.25172484,19.921122,0.28073123,0.2571784,59.75012,4259,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.144096793482156,0.09578012,19.921179,0.28072992,0.25717777,326.76907,4260,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.289257468530984,0.13540593,19.921179,0.28072992,0.25717777,148.69817,4264,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-22.062602103806654,0.15246952,19.9212,0.28073105,0.25717875,303.13678,4265,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.57244593909875,0.20558286,19.921162,0.28073084,0.2571783,76.83817,4272,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.30241643754487,0.24726143,19.921122,0.28073123,0.2571784,59.91893,4276,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.491850922619257,0.30231282,19.921162,0.28073084,0.2571783,71.34105,4279,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.79136907426362,0.23719855,19.921122,0.28073123,0.2571784,94.00375,4286,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.137135141768503,0.2362111,19.921122,0.28073123,0.2571784,129.2562,4290,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.789322922741327,0.18746808,19.921162,0.28073084,0.2571783,93.82697,4300,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.71591800625071,0.06592952,19.921179,0.28072992,0.25717777,553.3113,4301,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.250409195934687,0.26536644,19.921162,0.28073084,0.2571783,57.1166,4304,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.472633951582957,0.3557608,19.921122,0.28073123,0.2571784,70.08915,4305,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.69021283952241,0.29665166,19.921122,0.28073123,0.2571784,34.09438,4306,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.41167361549035,0.19678369,19.921162,0.28073084,0.2571783,166.44417,4312,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.903584549938593,0.20023632,19.921162,0.28073084,0.2571783,104.239624,4315,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.40388530666575,0.13630003,19.921179,0.28072992,0.25717777,165.25572,4324,E1
-0.009357719,0.15779658,0.0072272737,0.9967182,0.0006307587,0.9919124,-0.012774596,0.9945984,-21.681475742640956,0.10011134,19.921114,0.28072977,0.2571776,213.3995,4327,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.30398661903039,0.22938809,19.921162,0.28073084,0.2571783,60.005905,4329,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.152731965099726,0.31087133,19.921162,0.28073084,0.2571783,52.202545,4332,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.804766120264382,0.19454086,19.921179,0.28072992,0.25717777,95.17194,4333,E1
-0.0093585905,0.15779637,0.0072226394,0.9967152,0.00063893944,0.9919149,-0.012773579,0.99459285,-23.115369577721154,0.0615193,19.92113,0.28073007,0.25717658,799.3727,4336,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.9913429635261,0.089603044,19.921179,0.28072992,0.25717777,283.88293,4347,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.937038840601296,0.16853416,19.921179,0.28072992,0.25717777,107.50218,4348,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.824814432539988,0.26069242,19.921122,0.28073123,0.2571784,96.944626,4353,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.509005616222773,0.29195607,19.921162,0.28073084,0.2571783,72.4772,4355,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.18824047023997,0.14855124,19.921179,0.28072992,0.25717777,340.3284,4360,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.761290015528054,0.18654287,19.921179,0.28072992,0.25717777,229.67743,4371,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.275044510876093,0.25681138,19.921162,0.28073084,0.2571783,146.76306,4380,E1
-0.00935771,0.15779653,0.0072268937,0.9967185,0.00063117594,0.99191195,-0.012775069,0.9945981,-22.38646846384382,0.10142792,19.921112,0.28072983,0.25717762,408.4981,4386,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-22.253549765675963,0.12238793,19.921154,0.28073055,0.25717756,361.4266,4387,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.170576685347605,0.24608585,19.921122,0.28073123,0.2571784,133.29942,4402,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.957645835230203,0.08279747,19.921179,0.28072992,0.25717777,691.2902,4406,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.363022269556375,0.18158983,19.921179,0.28072992,0.25717777,63.359425,4407,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.13377630082612,0.23159102,19.921122,0.28073123,0.2571784,128.85712,4411,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-22.08910280571095,0.14107478,19.9212,0.28073105,0.25717875,310.6268,4422,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-21.714147757619322,0.1157639,19.921154,0.28073055,0.25717756,219.91743,4428,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.356728019068093,0.16195264,19.921179,0.28072992,0.25717777,158.23169,4437,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.3476719277595,0.19922572,19.921179,0.28072992,0.25717777,156.91753,4440,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-19.787283533492136,0.35963267,19.921122,0.28073123,0.2571784,37.282997,4441,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.315466516890574,0.26196843,19.921122,0.28073123,0.2571784,152.32964,4444,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.807478540816355,0.24859223,19.921122,0.28073123,0.2571784,95.40897,4446,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.551495188155222,0.23960659,19.921122,0.28073123,0.2571784,75.36951,4452,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-21.779255103200377,0.11664691,19.921154,0.28073055,0.25717756,233.50833,4458,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.931959571192117,0.100394905,19.921179,0.28072992,0.25717777,268.7731,4464,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.56424564296946,0.15196638,19.921179,0.28072992,0.25717777,191.55807,4468,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.805847586939187,0.06751436,19.921179,0.28072992,0.25717777,601.09265,4469,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.939730109522195,0.07112233,19.921179,0.28072992,0.25717777,679.97736,4470,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.947758139917703,0.15947928,19.921179,0.28072992,0.25717777,108.56894,4473,E1
-0.009358176,0.15779668,0.0072218645,0.9967138,0.00062254816,0.99191433,-0.012772603,0.99459547,-22.043582679239904,0.09250684,19.921137,0.2807305,0.2571786,297.87445,4479,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-20.941882194138685,0.17195472,19.9212,0.28073105,0.25717875,107.981895,4480,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.088460038219843,0.30252963,19.921162,0.28073084,0.2571783,49.201984,4492,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.9631504433845,0.088466935,19.921179,0.28072992,0.25717777,276.6068,4498,E1
-0.009358426,0.15779686,0.0072210375,0.99671376,0.00063023716,0.99191445,-0.012770487,0.99459004,-26.08703650913455,0.023193471,19.92115,0.2807312,0.2571785,12342.761,4505,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-21.161118143477488,0.22401251,19.921122,0.28073123,0.2571784,132.14331,4507,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.887455405542703,0.20020449,19.921179,0.28072992,0.25717777,102.703384,4516,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.327627600977273,0.18613398,19.921179,0.28072992,0.25717777,154.04706,4522,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-22.23411769780487,0.12932971,19.921154,0.28073055,0.25717756,355.01535,4528,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.414435456310663,0.33919728,19.921162,0.28073084,0.2571783,66.431335,4535,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.762967179333124,0.32733327,19.921162,0.28073084,0.2571783,91.57696,4536,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.435667456934304,0.15055522,19.921179,0.28072992,0.25717777,170.1645,4537,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.26043933803782,0.11843598,19.921179,0.28072992,0.25717777,144.80325,4543,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-21.041878769909296,0.2559709,19.921162,0.28073084,0.2571783,118.39981,4548,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-22.035412253687234,0.20697324,19.921179,0.28072992,0.25717777,295.6428,4552,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.262823523828835,0.14157681,19.921179,0.28072992,0.25717777,145.12154,4565,E1
-0.0093579255,0.1577971,0.007217059,0.9967159,0.00063329935,0.991914,-0.012775941,0.99459106,-21.38798433647267,0.16477755,19.9212,0.28073105,0.25717875,162.85168,4566,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-22.093887918868113,0.21836887,19.921122,0.28073123,0.2571784,311.99847,4580,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-23.346040915578307,0.10727555,19.921154,0.28073055,0.25717756,988.5912,4587,E1
-0.00935836,0.15779701,0.007217305,0.99671364,0.0006319806,0.99191403,-0.012773806,0.99459213,-24.840910105084404,0.044370748,19.921112,0.28073183,0.25717837,3917.0579,4597,E1
-0.00935771,0.15779653,0.0072268937,0.9967185,0.00063117594,0.99191195,-0.012775069,0.9945981,-21.970515781348702,0.101730965,19.921112,0.28072983,0.25717762,278.48965,45,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.295552323376093,0.27061754,19.921162,0.28073084,0.2571783,59.541496,4606,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.827858560957957,0.24153316,19.921122,0.28073123,0.2571784,97.21679,4609,E1
-0.009358,0.15779684,0.0072240625,0.9967194,0.0006389767,0.9919126,-0.012773769,0.99459296,-21.31259555730194,0.11427659,19.921154,0.28073055,0.25717756,151.92812,4616,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.88501460364953,0.18513966,19.921162,0.28073084,0.2571783,102.472046,4619,E1
-0.009358179,0.15779702,0.007217625,0.99671364,0.0006341338,0.991914,-0.012774138,0.99458957,-20.786473343883905,0.18708025,19.921162,0.28073084,0.2571783,93.581116,4625,E1
-0.00935836,0.15779701,0.007217305,0.99671364,0.0006319806,0.99191403,-0.012773806,0.99459213,-23.133274225567803,0.04527486,19.921112,0.28073183,0.25717837,812.65326,4642,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.959789695093484,0.08608782,19.921179,0.28072992,0.25717777,275.75177,4654,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-20.85165256435618,0.1656876,19.921179,0.28072992,0.25717777,99.37189,4680,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.51730197841868,0.105285645,19.921179,0.28072992,0.25717777,183.45229,4681,E1
-0.009358025,0.15779682,0.0072259326,0.99671894,0.00062984973,0.991914,-0.012775911,0.9945947,-21.774284781763406,0.12087676,19.921179,0.28072992,0.25717777,232.44266,4697,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-23.23735868302827,0.40592885,19.921122,0.28073123,0.2571784,894.4194,652,E1
-0.009357363,0.1577968,0.007215554,0.9967153,0.0006305203,0.99191535,-0.012779443,0.994597,-25.199714457258267,0.039309867,19.921173,0.2807294,0.25717625,5451.175,7248,E1
-0.009358881,0.15779682,0.0072231237,0.996717,0.00063512474,0.9919144,-0.012769835,0.99458927,-20.477957361617136,0.21183166,19.921122,0.28073123,0.2571784,70.43375,833,E1
-0.00935836,0.15779701,0.007217305,0.99671364,0.0006319806,0.99191403,-0.012773806,0.99459213,-23.922182230328545,0.038940515,19.921112,0.28073183,0.25717837,1680.6146,9,E1
